OrderID,Date,Product,Category,Quantity,Price,Revenue,PaymentMethod,City,Rating,FeedbackText
3784,18-08-2023,Sweatshirt,Men Fashion,1,355.82,355.82,Debit Card,Kolkata,4,"Average product, expected better"
3785,03-05-2024,Cargo Pants,Women Fashion,2,655.86,1311.72,Credit Card,Hyderabad,3,Amazing quality and fast delivery!
3786,14-08-2023,Sweatshirt,Men Fashion,3,1509.77,4529.31,UPI,Kolkata,4,Loved it! Great fit and style
3787,29-08-2023,Sweatshirt,Women Fashion,3,669.14,2007.42,Credit Card,Chennai,1,Not happy with the packaging
3788,05-06-2024,Joggers,Men Fashion,4,1139.43,4557.72,Debit Card,Pune,4,Good fabric but size not perfect
3789,15-01-2024,Jackets,Accessories,2,1121.08,2242.16,UPI,Bengaluru,1,Not happy with the packaging
3790,12-06-2024,Jackets,Accessories,4,544.21,2176.84,COD,Mumbai,1,Very satisfied with the product
3791,06-03-2023,Hoodie,Men Fashion,3,1958.35,5875.05,Debit Card,Bengaluru,2,Excellent customer support
3792,08-09-2023,Joggers,Accessories,4,1849.03,7396.12,COD,Chennai,3,Loved it! Great fit and style
3793,04-01-2023,Joggers,Men Fashion,4,1580.32,6321.28,Debit Card,Kolkata,5,Very satisfied with the product
3794,21-07-2024,Cargo Pants,Accessories,3,694.89,2084.67,Debit Card,Mumbai,1,Amazing quality and fast delivery!
3795,07-05-2024,Shorts,Men Fashion,4,1274.68,5098.72,UPI,Pune,3,Not happy with the packaging
3796,10-11-2023,Cargo Pants,Women Fashion,2,1308.26,2616.52,Debit Card,Chennai,5,Excellent customer support
3797,24-07-2023,Cargo Pants,Accessories,3,1137.79,3413.37,Wallet,Chennai,4,Very satisfied with the product
3798,31-07-2024,Shirt,Men Fashion,4,1060.55,4242.2,COD,Hyderabad,3,Loved it! Great fit and style
3799,01-10-2024,Shorts,Men Fashion,3,580.21,1740.63,Debit Card,Mumbai,3,Good fabric but size not perfect
3800,11-12-2023,Shirt,Women Fashion,3,795.82,2387.46,Credit Card,Chennai,3,The material is too thin
3801,08-12-2023,Sweatshirt,Men Fashion,3,1839.43,5518.29,COD,Chennai,4,Not happy with the packaging
3802,17-01-2023,Hoodie,Men Fashion,2,1258.81,2517.62,Wallet,Delhi,4,Loved it! Great fit and style
3803,25-08-2023,Cargo Pants,Men Fashion,3,1077.27,3231.81,Credit Card,Hyderabad,3,Delivery took longer than expected
3804,27-02-2024,Hoodie,Men Fashion,4,750.67,3002.68,Wallet,Hyderabad,2,Not happy with the packaging
3805,19-05-2023,Shorts,Accessories,2,633.33,1266.66,Credit Card,Delhi,1,The material is too thin
3806,15-01-2024,Hoodie,Men Fashion,4,1415.16,5660.64,Debit Card,Mumbai,4,"Average product, expected better"
3807,24-08-2024,Cargo Pants,Men Fashion,1,1342.26,1342.26,Debit Card,Pune,2,"Average product, expected better"
3808,25-08-2024,Sweatshirt,Men Fashion,4,1945.16,7780.64,UPI,Bengaluru,4,Amazing quality and fast delivery!
3809,31-08-2023,Hoodie,Men Fashion,2,1461.76,2923.52,Debit Card,Kolkata,3,Amazing quality and fast delivery!
3810,04-09-2024,Shorts,Men Fashion,4,1449.59,5798.36,COD,Pune,2,Very satisfied with the product
3811,11-10-2023,Joggers,Accessories,1,1096.4,1096.4,UPI,Kolkata,5,Not happy with the packaging
3812,16-05-2024,Shorts,Women Fashion,3,815.35,2446.05,Debit Card,Mumbai,1,The material is too thin
3813,01-04-2023,Shorts,Accessories,2,869.66,1739.32,Debit Card,Mumbai,1,"Average product, expected better"
3814,13-03-2024,Shirt,Women Fashion,3,476.92,1430.76,COD,Chennai,4,Totally worth the price
3815,18-06-2023,T-Shirt,Accessories,2,1171.54,2343.08,UPI,Pune,1,Delivery took longer than expected
3816,08-08-2024,T-Shirt,Accessories,1,539.35,539.35,Debit Card,Delhi,5,Loved it! Great fit and style
3817,26-06-2023,Joggers,Men Fashion,2,1068.02,2136.04,UPI,Pune,2,Not happy with the packaging
3818,03-07-2023,Shorts,Men Fashion,1,634.21,634.21,Credit Card,Delhi,2,Very satisfied with the product
3819,30-10-2023,Sweatshirt,Men Fashion,1,1225.47,1225.47,COD,Delhi,3,Excellent customer support
3820,25-09-2024,Joggers,Men Fashion,4,1869.34,7477.36,UPI,Pune,2,Not happy with the packaging
3821,29-07-2023,Shirt,Accessories,1,579.39,579.39,Debit Card,Kolkata,4,Excellent customer support
3822,18-03-2024,Joggers,Accessories,4,1413.9,5655.6,UPI,Kolkata,5,Delivery took longer than expected
3823,12-06-2023,Sweatshirt,Women Fashion,2,688.97,1377.94,UPI,Delhi,3,"Average product, expected better"
3824,19-01-2024,T-Shirt,Accessories,4,1459.54,5838.16,Credit Card,Pune,4,Very satisfied with the product
3825,06-03-2024,Hoodie,Men Fashion,3,329.04,987.12,Credit Card,Delhi,4,Delivery took longer than expected
3826,16-03-2023,Joggers,Women Fashion,1,365.31,365.31,UPI,Hyderabad,4,Delivery took longer than expected
3827,23-08-2023,Joggers,Women Fashion,1,1031.67,1031.67,Wallet,Pune,1,Loved it! Great fit and style
3828,22-07-2024,Shirt,Women Fashion,4,1267.15,5068.6,Credit Card,Kolkata,4,Delivery took longer than expected
3829,31-08-2024,Shorts,Women Fashion,1,1021.13,1021.13,COD,Delhi,1,Totally worth the price
3830,17-09-2024,Sweatshirt,Women Fashion,1,577.15,577.15,Debit Card,Bengaluru,2,The material is too thin
3831,12-09-2024,Shorts,Accessories,4,310.63,1242.52,UPI,Delhi,1,Totally worth the price
3832,20-02-2024,Jackets,Women Fashion,2,1964.92,3929.84,Wallet,Hyderabad,4,Delivery took longer than expected
3833,04-04-2023,Hoodie,Accessories,3,683.67,2051.01,Credit Card,Mumbai,5,Good fabric but size not perfect
3834,24-08-2023,Hoodie,Accessories,2,713.15,1426.3,COD,Hyderabad,5,Good fabric but size not perfect
3835,27-10-2024,Joggers,Men Fashion,4,766.54,3066.16,Wallet,Delhi,2,Delivery took longer than expected
3836,05-07-2024,Shorts,Men Fashion,1,1626.19,1626.19,Credit Card,Mumbai,4,"Average product, expected better"
3837,04-06-2024,Hoodie,Men Fashion,1,1688.08,1688.08,Wallet,Chennai,1,The material is too thin
3838,27-03-2023,Shirt,Accessories,4,1371.08,5484.32,Wallet,Mumbai,5,Excellent customer support
3839,23-09-2023,Jackets,Women Fashion,3,669.17,2007.51,Wallet,Delhi,3,Excellent customer support
3840,02-07-2023,T-Shirt,Women Fashion,4,826.63,3306.52,COD,Kolkata,4,Good fabric but size not perfect
3841,30-07-2023,Joggers,Men Fashion,1,466.19,466.19,UPI,Chennai,4,Loved it! Great fit and style
3842,01-06-2023,Sweatshirt,Men Fashion,4,1898.28,7593.12,COD,Pune,3,"Average product, expected better"
3843,11-10-2024,Hoodie,Accessories,1,1918.82,1918.82,Debit Card,Hyderabad,5,Excellent customer support
3844,18-06-2023,Jackets,Women Fashion,2,1552.63,3105.26,UPI,Mumbai,3,Very satisfied with the product
3845,12-01-2023,T-Shirt,Accessories,1,1104.93,1104.93,UPI,Kolkata,2,Very satisfied with the product
3846,01-02-2023,Hoodie,Women Fashion,2,754.6,1509.2,Credit Card,Kolkata,1,Delivery took longer than expected
3847,14-10-2024,Hoodie,Men Fashion,1,305.29,305.29,Credit Card,Hyderabad,1,Excellent customer support
3848,11-04-2023,Sweatshirt,Accessories,2,1524.79,3049.58,Debit Card,Mumbai,5,"Average product, expected better"
3849,07-10-2024,T-Shirt,Accessories,3,835.73,2507.19,Credit Card,Bengaluru,3,Not happy with the packaging
3850,17-11-2023,Cargo Pants,Accessories,2,346.81,693.62,UPI,Kolkata,4,Not happy with the packaging
3851,31-05-2024,Jackets,Women Fashion,1,808.25,808.25,Debit Card,Delhi,4,Excellent customer support
3852,29-03-2023,Joggers,Accessories,2,547.36,1094.72,Wallet,Chennai,4,Loved it! Great fit and style
3853,03-05-2024,Jackets,Women Fashion,4,1825.85,7303.4,Wallet,Kolkata,2,"Average product, expected better"
3854,20-03-2023,Joggers,Men Fashion,3,1407.88,4223.64,Debit Card,Chennai,2,Loved it! Great fit and style
3855,28-09-2024,T-Shirt,Women Fashion,3,1775.54,5326.62,COD,Hyderabad,4,Delivery took longer than expected
3856,11-02-2023,Cargo Pants,Women Fashion,2,481.67,963.34,UPI,Mumbai,5,Not happy with the packaging
3857,05-09-2024,T-Shirt,Men Fashion,1,1284.31,1284.31,Debit Card,Delhi,2,Very satisfied with the product
3858,22-01-2024,Shirt,Accessories,2,757.37,1514.74,Debit Card,Mumbai,2,"Average product, expected better"
3859,06-01-2024,Jackets,Accessories,2,310.97,621.94,Credit Card,Hyderabad,1,Excellent customer support
3860,22-01-2024,Hoodie,Men Fashion,1,658.43,658.43,COD,Delhi,1,Loved it! Great fit and style
3861,03-10-2023,Shorts,Women Fashion,4,1002.3,4009.2,Debit Card,Pune,5,Delivery took longer than expected
3862,20-02-2023,Shirt,Women Fashion,1,1940.26,1940.26,Credit Card,Kolkata,2,The material is too thin
3863,13-08-2024,Cargo Pants,Accessories,1,441.74,441.74,UPI,Chennai,2,The material is too thin
3864,10-02-2023,Sweatshirt,Men Fashion,2,1650.69,3301.38,COD,Delhi,3,Excellent customer support
3865,04-09-2023,Cargo Pants,Accessories,2,1979.43,3958.86,Wallet,Chennai,5,Amazing quality and fast delivery!
3866,16-04-2024,Shirt,Men Fashion,1,1938.4,1938.4,Wallet,Kolkata,5,Very satisfied with the product
3867,13-10-2024,Joggers,Men Fashion,4,1547.4,6189.6,UPI,Mumbai,3,Excellent customer support
3868,02-10-2023,T-Shirt,Men Fashion,3,469.26,1407.78,COD,Bengaluru,3,Excellent customer support
3869,25-06-2024,Hoodie,Accessories,4,1627.94,6511.76,Wallet,Pune,1,Good fabric but size not perfect
3870,06-01-2023,Jackets,Accessories,2,942.14,1884.28,Debit Card,Kolkata,5,Totally worth the price
3871,21-10-2024,Joggers,Accessories,2,456.3,912.6,COD,Hyderabad,5,"Average product, expected better"
3872,12-09-2023,Shorts,Women Fashion,2,1967.35,3934.7,Credit Card,Chennai,3,Loved it! Great fit and style
3873,25-10-2024,Hoodie,Women Fashion,2,1173.76,2347.52,Debit Card,Delhi,4,Good fabric but size not perfect
3874,08-06-2023,Hoodie,Men Fashion,3,582.12,1746.36,COD,Chennai,4,Excellent customer support
3875,30-10-2023,Joggers,Accessories,4,533.15,2132.6,Wallet,Pune,1,Delivery took longer than expected
3876,11-11-2023,Cargo Pants,Women Fashion,3,777.51,2332.53,Credit Card,Mumbai,4,Totally worth the price
3877,06-09-2023,Cargo Pants,Accessories,1,543.16,543.16,Credit Card,Bengaluru,4,Amazing quality and fast delivery!
3878,25-06-2024,Cargo Pants,Men Fashion,4,503.64,2014.56,UPI,Bengaluru,4,Amazing quality and fast delivery!
3879,15-09-2023,Hoodie,Women Fashion,4,1636.06,6544.24,UPI,Kolkata,2,Loved it! Great fit and style
3880,04-02-2024,Jackets,Accessories,4,1143.46,4573.84,COD,Delhi,1,The material is too thin
3881,30-12-2023,Shirt,Women Fashion,2,1120.33,2240.66,UPI,Delhi,3,The material is too thin
3882,17-02-2024,Shorts,Accessories,2,1503.59,3007.18,Debit Card,Bengaluru,4,Not happy with the packaging
3883,10-07-2024,Joggers,Women Fashion,4,1971.35,7885.4,Credit Card,Kolkata,2,Delivery took longer than expected
3884,24-01-2023,Hoodie,Women Fashion,3,913.07,2739.21,COD,Bengaluru,4,Loved it! Great fit and style
3885,26-02-2024,Jackets,Women Fashion,1,1149.06,1149.06,Wallet,Chennai,2,Delivery took longer than expected
3886,27-06-2024,T-Shirt,Men Fashion,3,913.62,2740.86,UPI,Bengaluru,1,"Average product, expected better"
3887,05-09-2023,Joggers,Women Fashion,3,808.79,2426.37,Debit Card,Pune,4,"Average product, expected better"
3888,18-05-2023,Sweatshirt,Accessories,3,1105.71,3317.13,UPI,Pune,2,"Average product, expected better"
3889,15-12-2023,T-Shirt,Women Fashion,2,1759.18,3518.36,UPI,Kolkata,5,Delivery took longer than expected
3890,26-10-2023,Shorts,Men Fashion,2,1652.86,3305.72,Credit Card,Delhi,5,The material is too thin
3891,30-12-2023,Shorts,Accessories,2,1813.74,3627.48,Debit Card,Chennai,2,Amazing quality and fast delivery!
3892,19-11-2023,Hoodie,Women Fashion,4,997.6,3990.4,Credit Card,Kolkata,4,Amazing quality and fast delivery!
3893,25-05-2023,Hoodie,Men Fashion,2,721.96,1443.92,UPI,Pune,4,Loved it! Great fit and style
3894,06-09-2024,Sweatshirt,Accessories,2,1008.55,2017.1,COD,Pune,1,Amazing quality and fast delivery!
3895,07-05-2023,T-Shirt,Accessories,1,1364.51,1364.51,Credit Card,Delhi,1,Good fabric but size not perfect
3896,30-08-2024,Hoodie,Accessories,4,327.34,1309.36,Credit Card,Hyderabad,3,Amazing quality and fast delivery!
3897,10-08-2023,Joggers,Women Fashion,2,770.15,1540.3,Debit Card,Delhi,1,Loved it! Great fit and style
3898,10-02-2023,Cargo Pants,Men Fashion,2,658.56,1317.12,UPI,Mumbai,4,"Average product, expected better"
3899,18-09-2024,Sweatshirt,Women Fashion,3,592.69,1778.07,COD,Mumbai,3,Good fabric but size not perfect
3900,17-04-2024,Cargo Pants,Accessories,2,1159.28,2318.56,Wallet,Mumbai,1,Totally worth the price
3901,11-01-2023,Joggers,Men Fashion,1,1929.44,1929.44,UPI,Kolkata,2,Not happy with the packaging
3902,31-01-2023,Hoodie,Women Fashion,3,1746.69,5240.07,COD,Mumbai,5,Totally worth the price
3903,16-07-2024,Joggers,Accessories,1,1428.38,1428.38,Wallet,Mumbai,1,"Average product, expected better"
3904,08-09-2023,Cargo Pants,Women Fashion,3,1595.01,4785.03,COD,Pune,1,Good fabric but size not perfect
3905,24-05-2024,Jackets,Accessories,4,1471.65,5886.6,Debit Card,Kolkata,2,Good fabric but size not perfect
3906,02-09-2024,Hoodie,Accessories,3,332.95,998.85,COD,Mumbai,4,Not happy with the packaging
3907,27-09-2024,Shorts,Women Fashion,2,1039,2078,Debit Card,Chennai,2,Excellent customer support
3908,21-12-2023,Joggers,Men Fashion,3,1179.63,3538.89,UPI,Bengaluru,1,The material is too thin
3909,10-09-2024,Hoodie,Men Fashion,2,1574.93,3149.86,Wallet,Pune,4,Good fabric but size not perfect
3910,11-08-2024,Jackets,Men Fashion,4,1519.72,6078.88,Wallet,Bengaluru,3,Loved it! Great fit and style
3911,20-08-2023,Shorts,Women Fashion,3,1791.56,5374.68,Wallet,Hyderabad,1,Excellent customer support
3912,18-12-2023,T-Shirt,Accessories,1,695.13,695.13,Credit Card,Kolkata,2,Good fabric but size not perfect
3913,22-02-2024,Shorts,Men Fashion,3,949.94,2849.82,Credit Card,Delhi,3,The material is too thin
3914,13-09-2024,Joggers,Men Fashion,4,657.3,2629.2,Credit Card,Hyderabad,5,Excellent customer support
3915,09-10-2023,Shirt,Women Fashion,1,1047.31,1047.31,COD,Mumbai,3,Loved it! Great fit and style
3916,05-04-2023,Jackets,Men Fashion,1,1709.9,1709.9,Debit Card,Delhi,2,Totally worth the price
3917,16-06-2024,Cargo Pants,Accessories,2,1314.98,2629.96,UPI,Kolkata,3,The material is too thin
3918,11-01-2024,T-Shirt,Women Fashion,3,1772.92,5318.76,Credit Card,Hyderabad,2,Not happy with the packaging
3919,09-02-2024,Cargo Pants,Women Fashion,1,1219.1,1219.1,UPI,Chennai,1,Totally worth the price
3920,09-04-2023,Hoodie,Accessories,1,1128.43,1128.43,Credit Card,Hyderabad,4,"Average product, expected better"
3921,19-01-2023,T-Shirt,Men Fashion,2,393.74,787.48,UPI,Chennai,5,"Average product, expected better"
3922,28-07-2023,Shirt,Women Fashion,2,908.86,1817.72,COD,Chennai,4,"Average product, expected better"
3923,01-04-2023,T-Shirt,Women Fashion,3,1161.56,3484.68,Credit Card,Pune,4,Totally worth the price
3924,11-04-2024,Hoodie,Women Fashion,4,1125.01,4500.04,Credit Card,Mumbai,4,Amazing quality and fast delivery!
3925,29-06-2023,Shorts,Women Fashion,2,793.7,1587.4,Debit Card,Bengaluru,2,Totally worth the price
3926,23-02-2023,Cargo Pants,Accessories,2,1660.39,3320.78,Wallet,Delhi,2,Loved it! Great fit and style
3927,22-03-2024,Hoodie,Women Fashion,2,300.27,600.54,COD,Hyderabad,5,Delivery took longer than expected
3928,28-07-2024,Joggers,Accessories,2,1295.6,2591.2,Credit Card,Chennai,2,Amazing quality and fast delivery!
3929,28-09-2023,Jackets,Accessories,4,1350.87,5403.48,UPI,Mumbai,2,Totally worth the price
3930,05-09-2023,Jackets,Accessories,1,1087.69,1087.69,UPI,Kolkata,2,Excellent customer support
3931,24-06-2024,Sweatshirt,Men Fashion,1,724.58,724.58,Debit Card,Bengaluru,2,Loved it! Great fit and style
3932,01-09-2023,Sweatshirt,Accessories,2,869.19,1738.38,Wallet,Pune,1,"Average product, expected better"
3933,25-06-2024,Joggers,Women Fashion,2,1126.61,2253.22,UPI,Delhi,5,Excellent customer support
3934,28-08-2023,Shirt,Accessories,4,1372.63,5490.52,UPI,Mumbai,2,Totally worth the price
3935,15-04-2023,Shirt,Women Fashion,2,1826.74,3653.48,UPI,Chennai,5,The material is too thin
3936,18-02-2023,Shirt,Accessories,4,937.9,3751.6,Wallet,Pune,3,Very satisfied with the product
3937,08-03-2023,Jackets,Women Fashion,2,1879.89,3759.78,Wallet,Delhi,1,Loved it! Great fit and style
3938,17-01-2023,Sweatshirt,Women Fashion,1,1058.69,1058.69,Wallet,Kolkata,2,"Average product, expected better"
3939,19-06-2023,Cargo Pants,Accessories,1,813.07,813.07,Wallet,Chennai,1,Delivery took longer than expected
3940,02-10-2024,Cargo Pants,Accessories,1,578.76,578.76,Wallet,Kolkata,1,Not happy with the packaging
3941,20-01-2024,Jackets,Accessories,2,1749.32,3498.64,Wallet,Kolkata,3,The material is too thin
3942,06-09-2024,Sweatshirt,Men Fashion,2,1506.72,3013.44,Wallet,Bengaluru,5,Loved it! Great fit and style
3943,29-05-2023,Shirt,Accessories,2,511.89,1023.78,COD,Pune,1,Loved it! Great fit and style
3944,05-08-2024,Shorts,Men Fashion,3,442.16,1326.48,Debit Card,Chennai,4,Delivery took longer than expected
3945,16-04-2023,Jackets,Men Fashion,4,1752.78,7011.12,Wallet,Bengaluru,3,Not happy with the packaging
3946,06-08-2024,Shorts,Men Fashion,3,784.19,2352.57,Credit Card,Mumbai,4,Good fabric but size not perfect
3947,09-07-2023,Shorts,Women Fashion,1,1514.33,1514.33,Credit Card,Kolkata,3,Excellent customer support
3948,16-03-2024,Cargo Pants,Accessories,2,1940.92,3881.84,Wallet,Mumbai,4,"Average product, expected better"
3949,22-02-2024,T-Shirt,Accessories,4,1934.76,7739.04,COD,Delhi,4,Loved it! Great fit and style
3950,12-02-2024,Hoodie,Women Fashion,3,716.27,2148.81,COD,Mumbai,1,Loved it! Great fit and style
3951,19-10-2024,Sweatshirt,Men Fashion,2,1114.36,2228.72,Credit Card,Bengaluru,1,Very satisfied with the product
3952,29-07-2024,Shorts,Accessories,1,1443.81,1443.81,Wallet,Delhi,3,Delivery took longer than expected
3953,30-11-2023,Shirt,Accessories,3,1000.55,3001.65,Credit Card,Chennai,5,Totally worth the price
3954,22-05-2023,T-Shirt,Women Fashion,4,432.67,1730.68,UPI,Bengaluru,1,Loved it! Great fit and style
3955,22-02-2024,Hoodie,Men Fashion,2,340.94,681.88,Wallet,Chennai,1,Amazing quality and fast delivery!
3956,20-03-2024,Shirt,Men Fashion,4,1978.62,7914.48,Wallet,Kolkata,2,Delivery took longer than expected
3957,31-05-2023,Cargo Pants,Accessories,3,1205.62,3616.86,Debit Card,Chennai,1,Excellent customer support
3958,31-05-2023,Cargo Pants,Accessories,3,1463.03,4389.09,Debit Card,Mumbai,5,Delivery took longer than expected
3959,17-07-2024,Cargo Pants,Accessories,2,1736.59,3473.18,COD,Bengaluru,2,Good fabric but size not perfect
3960,21-02-2024,Hoodie,Men Fashion,4,777.18,3108.72,UPI,Chennai,4,The material is too thin
3961,08-05-2024,Cargo Pants,Men Fashion,4,650.56,2602.24,Credit Card,Kolkata,4,Loved it! Great fit and style
3962,14-07-2023,Shirt,Accessories,1,332.41,332.41,Debit Card,Kolkata,2,Excellent customer support
3963,04-05-2023,Jackets,Men Fashion,2,475.18,950.36,Debit Card,Hyderabad,2,Good fabric but size not perfect
3964,08-07-2024,Joggers,Men Fashion,4,879.67,3518.68,Wallet,Kolkata,2,Good fabric but size not perfect
3965,15-11-2023,Jackets,Accessories,2,756.06,1512.12,UPI,Kolkata,3,"Average product, expected better"
3966,31-01-2023,Joggers,Women Fashion,2,1455.43,2910.86,Credit Card,Mumbai,5,Not happy with the packaging
3967,07-01-2023,Cargo Pants,Accessories,3,992.49,2977.47,COD,Hyderabad,5,Amazing quality and fast delivery!
3968,06-03-2023,T-Shirt,Men Fashion,1,570.43,570.43,COD,Chennai,4,"Average product, expected better"
3969,26-07-2023,Hoodie,Men Fashion,2,1560.44,3120.88,Credit Card,Kolkata,4,"Average product, expected better"
3970,18-09-2024,Shirt,Men Fashion,4,375.26,1501.04,UPI,Mumbai,4,Loved it! Great fit and style
3971,20-01-2024,T-Shirt,Accessories,3,1375.24,4125.72,Debit Card,Mumbai,1,"Average product, expected better"
3972,28-10-2023,Hoodie,Accessories,2,925.83,1851.66,Debit Card,Mumbai,4,Good fabric but size not perfect
3973,09-04-2024,Cargo Pants,Men Fashion,3,526.84,1580.52,Wallet,Delhi,2,Delivery took longer than expected
3974,19-08-2024,Sweatshirt,Accessories,1,979.61,979.61,COD,Pune,4,Not happy with the packaging
